,Elapsed Time (sec),Left Stride Interval (sec),Right Stride Interval (sec),Left Swing Interval (sec),Right Swing Interval (sec),Left Swing Interval (% of stride),Right Swing Interval (% of stride),Left Stance Interval (sec),Right Stance Interval (sec),Left Stance Interval (% of stride),Right Stance Interval (% of stride),Double Support Interval (sec),Double Support Interval (% of stride),group,participant,gait
3827,27.7033,1.0267,1.04,0.3833,0.3233,37.34,31.09,0.6433,0.7167,62.66,68.91,0.32,31.17,control,control6,0.516675
3828,28.73,1.0267,1.0167,0.3833,0.3267,37.34,32.13,0.6433,0.69,62.66,67.87,0.3167,30.84,control,control6,0.51085
3829,29.7433,1.0133,1.03,0.37,0.3333,36.51,32.36,0.6433,0.6967,63.49,67.64,0.31,30.59,control,control6,0.5108250000000001
3830,30.78,1.0367,1.02,0.3933,0.3333,37.94,32.68,0.6433,0.6867,62.06,67.32,0.31,29.9,control,control6,0.514175
3831,31.81,1.03,1.0233,0.38,0.3167,36.89,30.94,0.65,0.7067,63.11,69.06,0.3333,32.36,control,control6,0.513325
3832,32.8567,1.0467,1.0633,0.3767,0.3367,35.99,31.66,0.67,0.7267,64.01,68.34,0.3333,31.85,control,control6,0.5275
3833,33.88,1.0233,1.0167,0.3867,0.33,37.79,32.46,0.6367,0.6867,62.21,67.54,0.3067,29.97,control,control6,0.51
3834,34.9067,1.0267,1.0333,0.3833,0.3267,37.34,31.61,0.6433,0.7067,62.66,68.39,0.3167,30.84,control,control6,0.515
3835,35.93,1.0233,1.0067,0.3833,0.31,37.46,30.79,0.64,0.6967,62.54,69.21,0.33,32.25,control,control6,0.5075000000000001
3836,36.95,1.02,1.05,0.3767,0.3333,36.93,31.75,0.6433,0.7167,63.07,68.25,0.31,30.39,control,control6,0.5175000000000001
3837,37.98,1.03,1.0133,0.3867,0.3267,37.54,32.24,0.6433,0.6867,62.46,67.76,0.3167,30.74,control,control6,0.5108250000000001
3838,39.0167,1.0367,1.0333,0.3967,0.3433,38.26,33.23,0.64,0.69,61.74,66.77,0.2967,28.62,control,control6,0.5175000000000001
3839,40.06,1.0433,1.05,0.3933,0.3433,37.7,32.7,0.65,0.7067,62.3,67.3,0.3067,29.39,control,control6,0.523325
3840,41.0933,1.0333,1.0133,0.3967,0.3367,38.39,33.22,0.6367,0.6767,61.61,66.78,0.3,29.03,control,control6,0.51165
3841,42.0933,1.0,1.0267,0.3667,0.32,36.67,31.17,0.6333,0.7067,63.33,68.83,0.3133,31.33,control,control6,0.506675
3842,43.1033,1.01,1.0133,0.3767,0.3267,37.29,32.24,0.6333,0.6867,62.71,67.76,0.3067,30.36,control,control6,0.505825
3843,44.15,1.0467,1.0367,0.3867,0.35,36.94,33.76,0.66,0.6867,63.06,66.24,0.31,29.62,control,control6,0.52085
3844,45.22,1.07,1.03,0.4133,0.3367,38.63,32.69,0.6567,0.6933,61.37,67.31,0.32,29.91,control,control6,0.525
3845,46.26,1.04,1.0567,0.3933,0.3367,37.82,31.86,0.6467,0.72,62.18,68.14,0.31,29.81,control,control6,0.5241750000000001
3846,47.2667,1.0067,1.0333,0.38,0.33,37.75,31.94,0.6267,0.7033,62.25,68.06,0.2967,29.47,control,control6,0.51
3847,48.32,1.0533,1.0367,0.3933,0.3433,37.34,33.12,0.66,0.6933,62.66,66.88,0.3167,30.06,control,control6,0.5225
3848,49.3367,1.0167,1.04,0.3767,0.3433,37.05,33.01,0.64,0.6967,62.95,66.99,0.2967,29.18,control,control6,0.514175
3849,50.3567,1.02,1.0133,0.3733,0.3367,36.6,33.22,0.6467,0.6767,63.4,66.78,0.31,30.39,control,control6,0.508325
3850,51.3867,1.03,1.0067,0.3833,0.3067,37.22,30.46,0.6467,0.7,62.78,69.54,0.34,33.01,control,control6,0.5091749999999999
3851,52.3767,0.99,1.0333,0.3567,0.3233,36.03,31.29,0.6333,0.71,63.97,68.71,0.31,31.31,control,control6,0.505825
3852,53.3833,1.0067,0.9967,0.38,0.33,37.75,33.11,0.6267,0.6667,62.25,66.89,0.2967,29.47,control,control6,0.50085
3853,54.44,1.0567,1.0367,0.3933,0.35,37.22,33.76,0.6633,0.6867,62.78,66.24,0.3133,29.65,control,control6,0.52335
3854,55.5033,1.0633,1.0567,0.3833,0.3467,36.05,32.81,0.68,0.71,63.95,67.19,0.3333,31.35,control,control6,0.53
3855,56.56,1.0567,1.05,0.4,0.3333,37.85,31.75,0.6567,0.7167,62.15,68.25,0.3233,30.6,control,control6,0.526675
3856,57.6267,1.0667,1.0533,0.4067,0.33,38.12,31.33,0.66,0.7233,61.88,68.67,0.33,30.94,control,control6,0.53
3857,58.71,1.0833,1.0933,0.4,0.3533,36.92,32.32,0.6833,0.74,63.08,67.68,0.33,30.46,control,control6,0.5441499999999999
3858,59.76,1.05,1.0433,0.42,0.3433,40.0,32.91,0.63,0.7,60.0,67.09,0.2867,27.3,control,control6,0.523325
3859,60.79,1.03,1.0567,0.39,0.35,37.86,33.12,0.64,0.7067,62.14,66.88,0.29,28.16,control,control6,0.521675
3860,61.8433,1.0533,1.0433,0.3867,0.34,36.71,32.59,0.6667,0.7033,63.29,67.41,0.3267,31.01,control,control6,0.5241499999999999
3861,62.9267,1.0833,1.0567,0.4067,0.35,37.54,33.12,0.6767,0.7067,62.46,66.88,0.3267,30.15,control,control6,0.5349999999999999
3862,64.0267,1.1,1.1133,0.41,0.37,37.27,33.23,0.69,0.7433,62.73,66.77,0.32,29.09,control,control6,0.5533250000000001
3863,65.0633,1.0367,1.06,0.3667,0.3333,35.37,31.45,0.67,0.7267,64.63,68.55,0.3367,32.48,control,control6,0.5241750000000001
3864,66.1167,1.0533,1.0633,0.3667,0.38,34.81,35.74,0.6867,0.6833,65.19,64.26,0.3067,29.11,control,control6,0.52915
3865,67.1333,1.0167,1.0067,0.3733,0.32,36.72,31.79,0.6433,0.6867,63.28,68.21,0.3233,31.8,control,control6,0.5058499999999999
3866,68.17,1.0367,1.0233,0.39,0.36,37.62,35.18,0.6467,0.6633,62.38,64.82,0.2867,27.65,control,control6,0.515
3867,69.19,1.02,1.0467,0.3833,0.33,37.58,31.53,0.6367,0.7167,62.42,68.47,0.3067,30.07,control,control6,0.516675
3868,70.19,1.0,1.0067,0.37,0.3133,37.0,31.13,0.63,0.6933,63.0,68.87,0.3167,31.67,control,control6,0.501675
3869,71.2433,1.0533,1.0167,0.3933,0.34,37.34,33.44,0.66,0.6767,62.66,66.56,0.32,30.38,control,control6,0.5175
3870,72.34,1.0967,1.0567,0.4167,0.3267,37.99,30.91,0.68,0.73,62.01,69.09,0.3533,32.22,control,control6,0.53835
3871,73.46,1.12,1.0967,0.4267,0.3067,38.1,27.96,0.6933,0.79,61.9,72.04,0.3867,34.52,control,control6,0.5541750000000001
3872,74.56,1.1,1.1267,0.4033,0.3133,36.67,27.81,0.6967,0.8133,63.33,72.19,0.3833,34.85,control,control6,0.556675
3873,75.6233,1.0633,1.1067,0.38,0.3433,35.74,31.02,0.6833,0.7633,64.26,68.98,0.34,31.97,control,control6,0.5425
3874,76.6667,1.0433,1.0567,0.37,0.3267,35.46,30.91,0.6733,0.73,64.54,69.09,0.3467,33.23,control,control6,0.5249999999999999
3875,77.7433,1.0767,1.0533,0.39,0.3467,36.22,32.91,0.6867,0.7067,63.78,67.09,0.34,31.58,control,control6,0.5325
3876,78.78,1.0367,1.0633,0.3667,0.34,35.37,31.97,0.67,0.7233,64.63,68.03,0.33,31.83,control,control6,0.5249999999999999
3877,79.8367,1.0567,1.0367,0.39,0.3367,36.91,32.48,0.6667,0.7,63.09,67.52,0.33,31.23,control,control6,0.52335
3878,80.8667,1.03,1.0267,0.38,0.31,36.89,30.19,0.65,0.7167,63.11,69.81,0.34,33.01,control,control6,0.514175
3879,81.9033,1.0367,1.0433,0.38,0.3067,36.66,29.39,0.6567,0.7367,63.34,70.61,0.35,33.76,control,control6,0.52
3880,82.9133,1.01,1.05,0.37,0.3433,36.63,32.7,0.64,0.7067,63.37,67.3,0.2967,29.37,control,control6,0.515
3881,83.8833,0.97,0.97,0.3567,0.2933,36.77,30.24,0.6133,0.6767,63.23,69.76,0.32,32.99,control,control6,0.485
3882,84.8567,0.9733,0.96,0.36,0.31,36.99,32.29,0.6133,0.65,63.01,67.71,0.3033,31.16,control,control6,0.483325
3883,85.8633,1.0067,1.0167,0.35,0.38,34.77,37.38,0.6567,0.6367,65.23,62.62,0.2767,27.48,control,control6,0.5058499999999999
3884,86.8867,1.0233,0.99,0.38,0.3267,37.13,33.0,0.6433,0.6633,62.87,67.0,0.3167,30.94,control,control6,0.503325
3885,87.9167,1.03,1.0433,0.38,0.3367,36.89,32.27,0.65,0.7067,63.11,67.73,0.3133,30.42,control,control6,0.5183249999999999
3886,88.9467,1.03,1.0367,0.3633,0.3333,35.28,32.15,0.6667,0.7033,64.72,67.85,0.3333,32.36,control,control6,0.516675
3887,89.9767,1.03,1.0033,0.39,0.32,37.86,31.89,0.64,0.6833,62.14,68.11,0.32,31.07,control,control6,0.508325
3888,90.9667,0.99,1.02,0.3733,0.32,37.71,31.37,0.6167,0.7,62.29,68.63,0.2967,29.97,control,control6,0.5025
3889,91.9833,1.0167,1.01,0.37,0.3133,36.39,31.02,0.6467,0.6967,63.61,68.98,0.3333,32.79,control,control6,0.506675
3890,92.99,1.0067,1.01,0.3633,0.32,36.09,31.68,0.6433,0.69,63.91,68.32,0.3233,32.12,control,control6,0.504175
3891,93.9767,0.9867,0.9733,0.36,0.2833,36.49,29.11,0.6267,0.69,63.51,70.89,0.3433,34.8,control,control6,0.49
3892,94.99,1.0133,1.02,0.3567,0.3267,35.2,32.03,0.6567,0.6933,64.8,67.97,0.33,32.57,control,control6,0.508325
3893,96.02,1.03,1.0367,0.3733,0.33,36.25,31.83,0.6567,0.7067,63.75,68.17,0.3267,31.72,control,control6,0.516675
3894,97.0333,1.0133,0.9933,0.3733,0.31,36.84,31.21,0.64,0.6833,63.16,68.79,0.33,32.57,control,control6,0.50165
3895,98.06,1.0267,1.0333,0.37,0.33,36.04,31.94,0.6567,0.7033,63.96,68.06,0.3267,31.82,control,control6,0.515
3896,99.1233,1.0633,1.0333,0.4067,0.3267,38.24,31.61,0.6567,0.7067,61.76,68.39,0.33,31.03,control,control6,0.52415
3897,100.1967,1.0733,1.0867,0.3833,0.3467,35.71,31.9,0.69,0.74,64.29,68.1,0.3433,31.99,control,control6,0.54
3898,101.2,1.0033,1.0167,0.39,0.3067,38.87,30.16,0.6133,0.71,61.13,69.84,0.3067,30.56,control,control6,0.505
3899,102.1967,0.9967,1.02,0.38,0.3267,38.13,32.03,0.6167,0.6933,61.87,67.97,0.29,29.1,control,control6,0.504175
3900,103.1967,1.0,0.9867,0.3833,0.3167,38.33,32.09,0.6167,0.67,61.67,67.91,0.3,30.0,control,control6,0.496675
3901,104.1967,1.0,0.99,0.38,0.3067,38.0,30.98,0.62,0.6833,62.0,69.02,0.3133,31.33,control,control6,0.4975
3902,105.2133,1.0167,1.0333,0.3733,0.3133,36.72,30.32,0.6433,0.72,63.28,69.68,0.33,32.46,control,control6,0.5125
3903,106.3033,1.09,1.0167,0.4233,0.3433,38.84,33.77,0.6667,0.6733,61.16,66.23,0.3233,29.66,control,control6,0.526675
3904,107.2933,0.99,1.06,0.3733,0.3033,37.71,28.62,0.6167,0.7567,62.29,71.38,0.3133,31.65,control,control6,0.5125
3905,108.29,0.9967,1.0033,0.3867,0.3467,38.8,34.55,0.61,0.6567,61.2,65.45,0.2633,26.42,control,control6,0.5
3906,109.2933,1.0033,0.99,0.3833,0.3367,38.21,34.01,0.62,0.6533,61.79,65.99,0.2833,28.24,control,control6,0.498325
3907,110.3,1.0067,1.02,0.3767,0.3367,37.42,33.01,0.63,0.6833,62.58,66.99,0.2933,29.14,control,control6,0.506675
3908,111.2967,0.9967,0.9933,0.3633,0.31,36.45,31.21,0.6333,0.6833,63.55,68.79,0.3233,32.44,control,control6,0.4975
3909,112.3433,1.0467,1.0133,0.3933,0.3167,37.58,31.25,0.6533,0.6967,62.42,68.75,0.3367,32.17,control,control6,0.515
3910,113.37,1.0267,1.04,0.38,0.3033,37.01,29.17,0.6467,0.7367,62.99,70.83,0.3433,33.44,control,control6,0.516675
3911,114.4,1.03,1.03,0.3833,0.32,37.22,31.07,0.6467,0.71,62.78,68.93,0.3267,31.72,control,control6,0.515
3912,115.4267,1.0267,1.02,0.3867,0.31,37.66,30.39,0.64,0.71,62.34,69.61,0.33,32.14,control,control6,0.511675
3913,116.4767,1.05,1.0567,0.38,0.3333,36.19,31.55,0.67,0.7233,63.81,68.45,0.3367,32.06,control,control6,0.526675
3914,117.5367,1.06,1.0567,0.3767,0.3267,35.53,30.91,0.6833,0.73,64.47,69.09,0.3567,33.65,control,control6,0.529175
3915,118.5567,1.02,1.0267,0.37,0.3133,36.27,30.52,0.65,0.7133,63.73,69.48,0.3367,33.01,control,control6,0.511675
3916,119.6067,1.05,1.0367,0.3867,0.31,36.83,29.9,0.6633,0.7267,63.17,70.1,0.3533,33.65,control,control6,0.521675
3917,120.6567,1.05,1.0433,0.37,0.3,35.24,28.75,0.68,0.7433,64.76,71.25,0.38,36.19,control,control6,0.523325
3918,121.6533,0.9967,1.0367,0.3667,0.3067,36.79,29.58,0.63,0.73,63.21,70.42,0.3233,32.44,control,control6,0.50835
3919,122.65,0.9967,0.9867,0.3733,0.31,37.46,31.42,0.6233,0.6767,62.54,68.58,0.3133,31.44,control,control6,0.49585
3920,123.6833,1.0333,1.0167,0.3833,0.3133,37.1,30.82,0.65,0.7033,62.9,69.18,0.3367,32.58,control,control6,0.5125
3921,124.7233,1.04,1.06,0.37,0.3333,35.58,31.45,0.67,0.7267,64.42,68.55,0.3367,32.37,control,control6,0.525
3922,125.81,1.0867,1.05,0.3967,0.3233,36.5,30.79,0.69,0.7267,63.5,69.21,0.3667,33.74,control,control6,0.5341750000000001
3923,126.8733,1.0633,1.0867,0.3867,0.3367,36.36,30.98,0.6767,0.75,63.64,69.02,0.34,31.97,control,control6,0.5375
3924,127.91,1.0367,1.0267,0.38,0.3233,36.66,31.49,0.6567,0.7033,63.34,68.51,0.3333,32.15,control,control6,0.5158499999999999
3925,128.9433,1.0333,1.0367,0.38,0.3133,36.77,30.23,0.6533,0.7233,63.23,69.77,0.34,32.9,control,control6,0.5175000000000001
3926,130.0033,1.06,1.07,0.38,0.3567,35.85,33.33,0.68,0.7133,64.15,66.67,0.3233,30.5,control,control6,0.5325
3927,131.0633,1.06,1.03,0.4,0.3233,37.74,31.39,0.66,0.7067,62.26,68.61,0.3367,31.76,control,control6,0.5225
3928,132.1133,1.05,1.08,0.3633,0.3333,34.6,30.86,0.6867,0.7467,65.4,69.14,0.3533,33.65,control,control6,0.5325
3929,133.1533,1.04,1.0367,0.37,0.3367,35.58,32.48,0.67,0.7,64.42,67.52,0.3333,32.05,control,control6,0.5191749999999999
3930,134.15,0.9967,0.9967,0.4,0.3133,40.13,31.44,0.5967,0.6833,59.87,68.56,0.2833,28.43,control,control6,0.49835
3931,135.1367,0.9867,0.9967,0.38,0.3067,38.51,30.77,0.6067,0.69,61.49,69.23,0.3,30.41,control,control6,0.49585
3932,136.1467,1.01,1.0033,0.3733,0.3033,36.96,30.23,0.6367,0.7,63.04,69.77,0.3333,33.0,control,control6,0.503325
3933,137.16,1.0133,1.0133,0.38,0.3167,37.5,31.25,0.6333,0.6967,62.5,68.75,0.3167,31.25,control,control6,0.50665
3934,138.18,1.02,1.0433,0.37,0.3433,36.27,32.91,0.65,0.7,63.73,67.09,0.3067,30.07,control,control6,0.515825
3935,139.2,1.02,1.0233,0.3733,0.3333,36.6,32.57,0.6467,0.69,63.4,67.43,0.3133,30.72,control,control6,0.5108250000000001
3936,140.21,1.01,0.9867,0.37,0.32,36.63,32.43,0.64,0.6667,63.37,67.57,0.32,31.68,control,control6,0.49917500000000004
3937,141.25,1.04,1.0433,0.38,0.33,36.54,31.63,0.66,0.7133,63.46,68.37,0.33,31.73,control,control6,0.520825
3938,142.3033,1.0533,1.0267,0.3767,0.3067,35.76,29.87,0.6767,0.72,64.24,70.13,0.37,35.13,control,control6,0.52
3939,143.3567,1.0533,1.05,0.3767,0.2933,35.76,27.94,0.6767,0.7567,64.24,72.06,0.3833,36.39,control,control6,0.525825
3940,144.44,1.0833,1.0667,0.4067,0.32,37.54,30.0,0.6767,0.7467,62.46,70.0,0.3567,32.92,control,control6,0.5375
3941,145.4767,1.0367,1.0767,0.39,0.3333,37.62,30.96,0.6467,0.7433,62.38,69.04,0.3133,30.23,control,control6,0.52835
3942,146.54,1.0633,1.04,0.3833,0.33,36.05,31.73,0.68,0.71,63.95,68.27,0.35,32.92,control,control6,0.525825
3943,147.6067,1.0667,1.0867,0.39,0.3433,36.56,31.6,0.6767,0.7433,63.44,68.4,0.3333,31.25,control,control6,0.53835
3944,148.6733,1.0667,1.0467,0.3933,0.34,36.88,32.48,0.6733,0.7067,63.12,67.52,0.3333,31.25,control,control6,0.52835
3945,149.7,1.0267,1.0533,0.3533,0.3167,34.42,30.06,0.6733,0.7367,65.58,69.94,0.3567,34.74,control,control6,0.52
3946,150.7333,1.0333,1.02,0.3767,0.31,36.45,30.39,0.6567,0.71,63.55,69.61,0.3467,33.55,control,control6,0.513325
3947,151.79,1.0567,1.0533,0.39,0.3267,36.91,31.01,0.6667,0.7267,63.09,68.99,0.34,32.18,control,control6,0.5275
3948,152.7933,1.0033,1.0067,0.3733,0.2967,37.21,29.47,0.63,0.71,62.79,70.53,0.3333,33.22,control,control6,0.5025
3949,153.8233,1.03,1.0333,0.3733,0.3233,36.25,31.29,0.6567,0.71,63.75,68.71,0.3333,32.36,control,control6,0.515825
3950,154.8433,1.02,1.03,0.3733,0.31,36.6,30.1,0.6467,0.72,63.4,69.9,0.3367,33.01,control,control6,0.5125
3951,155.8733,1.03,1.0267,0.3633,0.3133,35.28,30.52,0.6667,0.7133,64.72,69.48,0.3533,34.3,control,control6,0.514175
3952,156.91,1.0367,1.04,0.3867,0.3167,37.3,30.45,0.65,0.7233,62.7,69.55,0.3333,32.15,control,control6,0.5191749999999999
3953,157.9367,1.0267,1.0167,0.3767,0.3233,36.69,31.8,0.65,0.6933,63.31,68.2,0.3267,31.82,control,control6,0.51085
3954,158.9767,1.04,1.0333,0.3967,0.3233,38.14,31.29,0.6433,0.71,61.86,68.71,0.32,30.77,control,control6,0.518325
3955,159.9833,1.0067,1.03,0.3767,0.3167,37.42,30.74,0.63,0.7133,62.58,69.26,0.3133,31.13,control,control6,0.5091749999999999
3956,161.0067,1.0233,1.0167,0.3733,0.3167,36.48,31.15,0.65,0.7,63.52,68.85,0.3333,32.57,control,control6,0.51
3957,162.0167,1.01,1.0067,0.37,0.3033,36.63,30.13,0.64,0.7033,63.37,69.87,0.3367,33.33,control,control6,0.504175
3958,163.0267,1.01,1.0133,0.37,0.3033,36.63,29.93,0.64,0.71,63.37,70.07,0.3367,33.33,control,control6,0.505825
3959,164.05,1.0233,1.0133,0.3767,0.3067,36.81,30.26,0.6467,0.7067,63.19,69.74,0.34,33.22,control,control6,0.50915
3960,165.0567,1.0067,1.0267,0.3733,0.31,37.09,30.19,0.6333,0.7167,62.91,69.81,0.3233,32.12,control,control6,0.50835
3961,166.11,1.0533,1.0333,0.3767,0.3133,35.76,30.32,0.6767,0.72,64.24,69.68,0.3633,34.49,control,control6,0.52165
3962,167.1167,1.0067,1.0333,0.37,0.32,36.75,30.97,0.6367,0.7133,63.25,69.03,0.3167,31.46,control,control6,0.51
3963,168.1633,1.0467,1.0067,0.3933,0.32,37.58,31.79,0.6533,0.6867,62.42,68.21,0.3333,31.85,control,control6,0.51335
3964,169.19,1.0267,1.0433,0.3833,0.33,37.34,31.63,0.6433,0.7133,62.66,68.37,0.3133,30.52,control,control6,0.5175
3965,170.2,1.01,1.02,0.3833,0.3167,37.95,31.05,0.6267,0.7033,62.05,68.95,0.31,30.69,control,control6,0.5075000000000001
3966,171.2233,1.0233,1.03,0.36,0.3267,35.18,31.72,0.6633,0.7033,64.82,68.28,0.3367,32.9,control,control6,0.513325
3967,172.2667,1.0433,1.0167,0.39,0.3233,37.38,31.8,0.6533,0.6933,62.62,68.2,0.33,31.63,control,control6,0.5149999999999999
3968,173.2833,1.0167,1.0133,0.38,0.3067,37.38,30.26,0.6367,0.7067,62.62,69.74,0.33,32.46,control,control6,0.5075000000000001
3969,174.32,1.0367,1.0567,0.3733,0.3233,36.01,30.6,0.6633,0.7333,63.99,69.4,0.34,32.8,control,control6,0.52335
3970,175.3767,1.0567,1.0167,0.4033,0.3133,38.17,30.82,0.6533,0.7033,61.83,69.18,0.34,32.18,control,control6,0.51835
3971,176.4267,1.05,1.06,0.3933,0.3167,37.46,29.87,0.6567,0.7433,62.54,70.13,0.34,32.38,control,control6,0.5275000000000001
3972,177.4633,1.0367,1.0667,0.3733,0.33,36.01,30.94,0.6633,0.7367,63.99,69.06,0.3333,32.15,control,control6,0.5258499999999999
3973,178.52,1.0567,1.0267,0.3967,0.3267,37.54,31.82,0.66,0.7,62.46,68.18,0.3333,31.55,control,control6,0.52085
3974,179.5567,1.0367,1.07,0.3767,0.34,36.33,31.78,0.66,0.73,63.67,68.22,0.32,30.87,control,control6,0.526675
3975,180.58,1.0233,1.02,0.3767,0.3333,36.81,32.68,0.6467,0.6867,63.19,67.32,0.3133,30.62,control,control6,0.5108250000000001
3976,181.6267,1.0467,1.01,0.3967,0.2933,37.9,29.04,0.65,0.7167,62.1,70.96,0.3567,34.08,control,control6,0.514175
3977,182.67,1.0433,1.0767,0.38,0.3433,36.42,31.89,0.6633,0.7333,63.58,68.11,0.32,30.67,control,control6,0.53
3978,183.73,1.06,1.04,0.39,0.3233,36.79,31.09,0.67,0.7167,63.21,68.91,0.3467,32.7,control,control6,0.525
3979,184.7433,1.0133,1.0433,0.3667,0.3267,36.18,31.31,0.6467,0.7167,63.82,68.69,0.32,31.58,control,control6,0.51415
3980,185.7967,1.0533,1.03,0.3833,0.3333,36.39,32.36,0.67,0.6967,63.61,67.64,0.3367,31.96,control,control6,0.520825
3981,186.87,1.0733,1.0733,0.38,0.34,35.4,31.68,0.6933,0.7333,64.6,68.32,0.3533,32.92,control,control6,0.53665
3982,187.9267,1.0567,1.06,0.3933,0.3367,37.22,31.76,0.6633,0.7233,62.78,68.24,0.3267,30.91,control,control6,0.529175
3983,189.01,1.0833,1.0467,0.4033,0.3267,37.23,31.21,0.68,0.72,62.77,68.79,0.3533,32.62,control,control6,0.5325
3984,190.05,1.04,1.0867,0.3867,0.3333,37.18,30.67,0.6533,0.7533,62.82,69.33,0.32,30.77,control,control6,0.531675
3985,191.1,1.05,1.0467,0.3767,0.3433,35.87,32.8,0.6733,0.7033,64.13,67.2,0.33,31.43,control,control6,0.5241750000000001
3986,192.1467,1.0467,1.0267,0.3933,0.3167,37.58,30.84,0.6533,0.71,62.42,69.16,0.3367,32.17,control,control6,0.51835
3987,193.2133,1.0667,1.0567,0.3967,0.32,37.19,30.28,0.67,0.7367,62.81,69.72,0.35,32.81,control,control6,0.53085
3988,194.29,1.0767,1.06,0.4067,0.3233,37.77,30.5,0.67,0.7367,62.23,69.5,0.3467,32.2,control,control6,0.5341750000000001
3989,195.36,1.07,1.0867,0.4033,0.3133,37.69,28.83,0.6667,0.7733,62.31,71.17,0.3533,33.02,control,control6,0.539175
3990,196.3967,1.0367,1.06,0.34,0.3233,32.8,30.5,0.6967,0.7367,67.2,69.5,0.3733,36.01,control,control6,0.5241750000000001
3991,197.4733,1.0767,1.07,0.38,0.33,35.29,30.84,0.6967,0.74,64.71,69.16,0.3667,34.06,control,control6,0.536675
3992,198.5367,1.0633,1.0467,0.3867,0.3367,36.36,32.17,0.6767,0.71,63.64,67.83,0.34,31.97,control,control6,0.5275
3993,199.6033,1.0667,1.06,0.39,0.34,36.56,32.08,0.6767,0.72,63.44,67.92,0.3367,31.56,control,control6,0.531675
3994,200.5867,0.9833,1.0567,0.3667,0.3367,37.29,31.86,0.6167,0.72,62.71,68.14,0.28,28.47,control,control6,0.51
3995,201.6,1.0133,1.0033,0.3733,0.33,36.84,32.89,0.64,0.6733,63.16,67.11,0.31,30.59,control,control6,0.5041500000000001
3996,202.6233,1.0233,1.0,0.3733,0.3267,36.48,32.67,0.65,0.6733,63.52,67.33,0.3233,31.6,control,control6,0.505825
3997,203.65,1.0267,1.02,0.38,0.3167,37.01,31.05,0.6467,0.7033,62.99,68.95,0.33,32.14,control,control6,0.511675
3998,204.75,1.1,1.0533,0.4033,0.3433,36.67,32.59,0.6967,0.71,63.33,67.41,0.3533,32.12,control,control6,0.5383249999999999
3999,205.8233,1.0733,1.0933,0.3833,0.32,35.71,29.27,0.69,0.7733,64.29,70.73,0.37,34.47,control,control6,0.54165
4000,206.9233,1.1,1.0967,0.3967,0.3367,36.06,30.7,0.7033,0.76,63.94,69.3,0.3667,33.33,control,control6,0.549175
4001,207.9767,1.0533,1.09,0.3833,0.3333,36.39,30.58,0.67,0.7567,63.61,69.42,0.3367,31.96,control,control6,0.535825
4002,209.0267,1.05,1.03,0.3833,0.32,36.51,31.07,0.6667,0.71,63.49,68.93,0.3467,33.02,control,control6,0.52
4003,210.07,1.0433,1.06,0.3733,0.3267,35.78,30.82,0.67,0.7333,64.22,69.18,0.3433,32.91,control,control6,0.525825
4004,211.1067,1.0367,1.03,0.38,0.3133,36.66,30.42,0.6567,0.7167,63.34,69.58,0.3433,33.12,control,control6,0.516675
4005,212.1367,1.03,1.04,0.37,0.3033,35.92,29.17,0.66,0.7367,64.08,70.83,0.3567,34.63,control,control6,0.5175000000000001
4006,213.16,1.0233,1.0167,0.3733,0.3033,36.48,29.84,0.65,0.7133,63.52,70.16,0.3467,33.88,control,control6,0.51
4007,214.1767,1.0167,1.0367,0.3733,0.33,36.72,31.83,0.6433,0.7067,63.28,68.17,0.3133,30.82,control,control6,0.51335
4008,215.1833,1.0067,0.9933,0.37,0.31,36.75,31.21,0.6367,0.6833,63.25,68.79,0.3267,32.45,control,control6,0.5
4009,216.2033,1.02,1.0133,0.3733,0.3067,36.6,30.26,0.6467,0.7067,63.4,69.74,0.34,33.33,control,control6,0.508325
4010,217.2567,1.0533,1.0467,0.39,0.31,37.03,29.62,0.6633,0.7367,62.97,70.38,0.3533,33.54,control,control6,0.5249999999999999
4011,218.3,1.0433,1.0467,0.3867,0.33,37.06,31.53,0.6567,0.7167,62.94,68.47,0.3267,31.31,control,control6,0.5225
4012,219.33,1.03,1.0533,0.36,0.31,34.95,29.43,0.67,0.7433,65.05,70.57,0.36,34.95,control,control6,0.520825
4013,220.35,1.02,1.02,0.3567,0.3067,34.97,30.07,0.6633,0.7133,65.03,69.93,0.3567,34.97,control,control6,0.51
4014,221.4,1.05,1.02,0.39,0.31,37.14,30.39,0.66,0.71,62.86,69.61,0.35,33.33,control,control6,0.5175000000000001
4015,222.42,1.02,1.04,0.3733,0.3133,36.6,30.13,0.6467,0.7267,63.4,69.87,0.3333,32.68,control,control6,0.515
4016,223.4567,1.0367,1.03,0.3767,0.3067,36.33,29.77,0.66,0.7233,63.67,70.23,0.3533,34.08,control,control6,0.516675
4017,224.49,1.0333,1.0333,0.3733,0.31,36.13,30.0,0.66,0.7233,63.87,70.0,0.35,33.87,control,control6,0.51665
4018,225.47,0.98,1.0,0.3467,0.29,35.37,29.0,0.6333,0.71,64.63,71.0,0.3433,35.03,control,control6,0.495
4019,226.4867,1.0167,1.0167,0.36,0.3133,35.41,30.82,0.6567,0.7033,64.59,69.18,0.3433,33.77,control,control6,0.50835
4020,227.4767,0.99,0.99,0.3633,0.3067,36.7,30.98,0.6267,0.6833,63.3,69.02,0.32,32.32,control,control6,0.495
